timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ignore
2022-04-12 05:00:00,39921.18,40145.0,39870.71,40105.78,2447.21004,1649743199999,97943048.78435820,51097,1210.05269,48423438.5533615,0
2022-04-12 06:00:00,40105.78,40186.36,39834.98,39935.23,2016.83778,1649746799999,80704695.78577430,46828,1013.12066,40541330.1228764,0
2022-04-12 07:00:00,39935.24,40196.39,39866.31,40183.97,2746.76562,1649750399999,110043688.28634960,43569,1321.4807,52938317.483783,0
2022-04-12 08:00:00,40183.97,40344.6,40108.31,40182.03,2076.09475,1649753999999,83479040.28385830,39754,1153.9535,46394843.0391381,0
2022-04-12 09:00:00,40182.02,40245.48,40016.09,40212.26,1472.44762,1649757599999,59100925.59178080,34205,752.41385,30201863.4975059,0
2022-04-12 10:00:00,40212.25,40273.24,40094.66,40149.99,1387.97695,1649761199999,55770862.88918760,36791,590.46986,23725064.9929168,0
2022-04-12 11:00:00,40150.0,40464.0,40105.0,40378.0,1985.98708,1649764799999,80031334.94728830,45191,1055.96002,42553741.7843872,0
2022-04-12 12:00:00,40378.0,40699.0,40196.48,40618.37,5896.31434,1649768399999,238730243.97774400,92285,2931.22411,118679899.8087125,0
2022-04-12 13:00:00,40618.37,40627.48,40154.99,40401.03,4269.32189,1649771999999,172539550.85204860,71691,2088.76335,84407213.8989492,0
2022-04-12 14:00:00,40401.03,40436.31,39800.0,39990.39,3856.304,1649775599999,154444652.41467580,72825,1795.2371,71903595.099949,0
2022-04-12 15:00:00,39990.38,40370.0,39959.21,40179.13,2422.61727,1649779199999,97366305.40039120,47564,1292.90018,51957394.7995141,0
2022-04-12 16:00:00,40179.12,40376.8,39922.98,40097.23,2470.46725,1649782799999,99076268.27343210,49712,1119.14848,44879936.4038777,0
2022-04-12 17:00:00,40097.23,40227.03,39940.02,40014.72,1921.53762,1649786399999,76994641.82113910,43394,999.64775,40052059.6581948,0
2022-04-12 18:00:00,40014.71,40056.52,39632.0,39667.85,2529.40412,1649789999999,100635763.34657170,53278,1101.42593,43808069.6373637,0
2022-04-12 19:00:00,39667.85,39721.7,39261.39,39303.1,3111.24907,1649793599999,122889291.69317640,60679,1463.09238,57796116.9219531,0
2022-04-12 20:00:00,39303.1,39597.94,39254.63,39519.99,1716.66943,1649797199999,67692110.22670780,39101,795.31271,31363445.2593461,0
2022-04-12 21:00:00,39519.99,39750.15,39473.91,39693.79,1252.26075,1649800799999,49651034.00886220,33712,645.62636,25595382.9288935,0
2022-04-12 22:00:00,39693.8,39927.0,39555.51,39827.96,1626.56329,1649804399999,64579711.79888220,34688,822.51215,32654184.2965853,0
2022-04-12 23:00:00,39827.97,40289.02,39819.0,40074.94,1781.12213,1649807999999,71376148.08207370,41546,954.36368,38243635.9470752,0
2022-04-13 00:00:00,40074.95,40189.0,39892.43,39936.17,1168.21926,1649811599999,46808394.61209000,28450,636.96396,25519977.0054727,0
2022-04-13 01:00:00,39936.17,39936.17,39588.54,39882.9,1514.99829,1649815199999,60203564.08116760,35527,782.32052,31090584.6734725,0
2022-04-13 02:00:00,39882.9,40189.27,39706.19,40059.14,1295.7161,1649818799999,51788685.13665640,36895,711.67226,28448775.1596005,0
2022-04-13 03:00:00,40059.15,40275.0,40013.79,40076.05,954.46905,1649822399999,38332852.50472080,26608,494.54801,19863956.4735855,0
2022-04-13 04:00:00,40076.05,40142.6,39931.51,40134.51,672.83924,1649825999999,26936623.16025090,22309,327.80154,13126755.1385319,0
2022-04-13 05:00:00,40134.5,40211.9,40063.51,40187.9,763.44194,1649829599999,30639286.49187990,22852,390.35286,15665692.9283564,0
2022-04-13 06:00:00,40187.89,40228.41,39858.34,39958.45,984.30171,1649833199999,39425990.87285260,28494,420.76192,16856181.4798555,0
2022-04-13 07:00:00,39958.44,40226.07,39910.07,40130.0,1293.85167,1649836799999,51863226.28859900,30308,629.19132,25216211.9871392,0
2022-04-13 08:00:00,40129.99,40200.03,40005.0,40162.32,1092.54646,1649840399999,43850534.20205040,26097,525.42854,21088268.5049739,0
2022-04-13 09:00:00,40162.32,40212.75,40029.86,40079.99,918.60258,1649843999999,36854044.84575310,26937,417.29998,16740000.0961892,0
2022-04-13 10:00:00,40080.0,40142.11,39728.59,39808.11,1421.31832,1649847599999,56716285.69630310,41517,647.09993,25822149.5333041,0
2022-04-13 11:00:00,39808.1,39990.0,39656.1,39722.64,1437.29346,1649851199999,57296858.19966660,33772,611.38035,24367630.0605856,0
2022-04-13 12:00:00,39722.63,39935.3,39648.78,39700.01,1843.9893,1649854799999,73334113.50409750,41766,907.81399,36100118.9380899,0
2022-04-13 13:00:00,39700.01,40569.99,39622.87,40521.75,4002.65579,1649858399999,160884497.06135720,77591,2077.38623,83488896.0573075,0
2022-04-13 14:00:00,40521.75,40957.0,40365.0,40642.1,4840.88732,1649861999999,196977002.88411410,91594,2313.55807,94124398.8029866,0
2022-04-13 15:00:00,40642.1,41411.0,40640.0,41158.18,4436.77629,1649865599999,182497817.45208600,87710,2390.50659,98318886.6819024,0
2022-04-13 16:00:00,41158.18,41347.69,40938.14,41005.58,2487.51173,1649869199999,102334624.36241020,52941,1144.7355,47090006.0150953,0
2022-04-13 17:00:00,41005.59,41141.57,40829.0,41043.91,2550.19169,1649872799999,104569855.10268760,46227,1199.55067,49182045.1727581,0
2022-04-13 18:00:00,41043.91,41374.2,40990.62,41363.01,1420.36184,1649876399999,58511377.65153700,34148,728.82681,30022848.2088266,0
2022-04-13 19:00:00,41363.01,41561.31,41024.49,41059.3,2088.3285,1649879999999,86209674.95801760,45542,1168.70231,48260081.3208531,0
2022-04-13 20:00:00,41059.31,41319.86,41000.0,41241.16,1093.07359,1649883599999,44992861.82414110,30112,547.64301,22539643.198806,0
2022-04-13 21:00:00,41241.17,41337.0,41080.01,41219.72,687.31731,1649887199999,28324784.57987010,26359,341.50626,14072346.2563674,0
2022-04-13 22:00:00,41219.73,41404.58,41151.71,41279.05,1099.34099,1649890799999,45364739.22845670,29165,558.89052,23062638.727757,0
2022-04-13 23:00:00,41279.04,41340.0,41075.04,41147.79,1274.24011,1649894399999,52453759.39031360,25140,548.60584,22585286.0896767,0
2022-04-14 00:00:00,41147.78,41272.19,41064.35,41186.23,1275.32515,1649897999999,52506540.87028000,23863,709.44907,29210081.83658,0
2022-04-14 01:00:00,41186.22,41500.0,41177.94,41470.01,1489.01258,1649901599999,61579212.06273580,30091,850.09626,35157138.7735773,0
2022-04-14 02:00:00,41470.0,41473.24,41347.58,41419.99,1016.68136,1649905199999,42096471.24235260,21898,440.5998,18242264.2938344,0
2022-04-14 03:00:00,41420.0,41450.0,41271.08,41320.0,1036.40448,1649908799999,42829260.09092500,23795,470.00956,19422424.419451,0
2022-04-14 04:00:00,41320.0,41413.11,41230.56,41290.81,975.51404,1649912399999,40324229.70533580,23106,454.78534,18795288.0920003,0
2022-04-14 05:00:00,41290.81,41343.62,41242.97,41308.44,551.62149,1649915999999,22776442.53337170,20395,251.84488,10398125.2686626,0
2022-04-14 06:00:00,41308.45,41332.7,41161.12,41195.39,947.46841,1649919599999,39055489.01089320,25060,386.55714,15933021.9016131,0
2022-04-14 07:00:00,41195.39,41360.0,41156.9,41271.66,934.16859,1649923199999,38545004.74319130,24275,451.17992,18617650.147535,0
2022-04-14 08:00:00,41271.66,41324.93,41165.0,41172.72,1020.29445,1649926799999,42076285.06824090,27569,421.32,17375915.9034231,0
2022-04-14 09:00:00,41172.72,41218.7,40973.51,41186.69,1661.27352,1649930399999,68305652.52139740,38767,710.66078,29216610.0320391,0
2022-04-14 10:00:00,41186.7,41225.0,40941.69,40946.47,1601.70113,1649933999999,65797658.57361670,33092,685.1307,28153292.7883744,0
2022-04-14 11:00:00,40946.47,41070.76,40851.5,40919.99,1222.59425,1649937599999,50101465.73526060,33284,598.54831,24528356.2840363,0
2022-04-14 12:00:00,40919.99,41186.9,40873.66,41149.98,1754.23484,1649941199999,72007537.30385710,34208,947.78369,38904833.8589285,0
2022-04-14 13:00:00,41149.98,41300.0,40516.48,40605.62,3760.4247,1649944799999,153670278.59937540,69389,1826.03721,74635430.8715915,0
2022-04-14 14:00:00,40605.63,40659.82,40310.41,40435.04,3552.21665,1649948399999,143707585.51535460,67021,1748.27534,70727312.9338764,0
2022-04-14 15:00:00,40435.03,40483.66,39925.21,39964.02,3229.43185,1649951999999,129696849.36628350,60795,1432.41882,57519449.6730183,0
2022-04-14 16:00:00,39964.01,40069.0,39772.58,39951.1,3049.26909,1649955599999,121680576.12491500,54566,1515.54019,60483261.1393214,0
2022-04-14 17:00:00,39951.11,40060.05,39842.0,39986.83,1440.41784,1649959199999,57515958.64904150,34592,737.50201,29452539.8892198,0
2022-04-14 18:00:00,39986.84,40028.94,39626.06,39659.0,1719.77026,1649962799999,68518815.96575520,37009,756.48528,30142784.3522277,0
2022-04-14 19:00:00,39658.99,39847.79,39551.94,39775.82,1463.19751,1649966399999,58125592.04396650,33263,743.65014,29542051.6535679,0
2022-04-14 20:00:00,39775.81,39910.0,39662.46,39909.99,1191.67137,1649969999999,47402962.40726250,26722,689.69364,27432973.1235231,0
2022-04-14 21:00:00,39909.99,40000.0,39861.31,39970.0,629.27941,1649973599999,25119896.68218500,23032,336.77985,13443452.0296879,0
2022-04-14 22:00:00,39969.99,40017.26,39806.25,39843.71,877.56531,1649977199999,35030034.46741990,21622,421.76267,16835754.8463382,0
2022-04-14 23:00:00,39843.71,39946.94,39828.95,39942.38,407.47573,1649980799999,16256486.73499300,16342,201.71069,8046557.7469617,0
2022-04-15 00:00:00,39942.37,40180.0,39766.4,39859.99,1357.42561,1649984399999,54246107.54672650,30397,671.50059,26836493.5377003,0
2022-04-15 01:00:00,39859.99,39978.66,39833.87,39941.0,940.72787,1649987999999,37553432.28128290,20609,457.86096,18276526.4674291,0
2022-04-15 02:00:00,39941.01,40075.35,39909.06,40017.2,642.37189,1649991599999,25697522.90231590,19040,268.73676,10748932.9382934,0
2022-04-15 03:00:00,40017.19,40207.25,40000.0,40200.94,829.28757,1649995199999,33270618.47268530,22497,402.1733,16133560.2218063,0
2022-04-15 04:00:00,40200.95,40266.47,40062.61,40103.26,784.39545,1649998799999,31506441.70545300,21234,368.82859,14815956.6313271,0
2022-04-15 05:00:00,40103.25,40214.59,40081.41,40132.73,719.80807,1650002399999,28903905.08141130,17019,346.20337,13899911.0990901,0
2022-04-15 06:00:00,40132.74,40164.19,39967.72,40040.0,766.7563,1650005999999,30716039.89242690,23109,355.70746,14245457.3823747,0
2022-04-15 07:00:00,40040.0,40449.96,39953.2,40239.43,1858.30014,1650009599999,74708001.29563470,35527,957.72612,38501145.4541214,0
2022-04-15 08:00:00,40239.43,40396.59,40100.0,40153.97,1633.77665,1650013199999,65661275.19162330,28866,786.8645,31624654.4837343,0
2022-04-15 09:00:00,40153.98,40194.67,40036.06,40112.16,774.88876,1650016799999,31098375.09467850,21337,392.21184,15740071.3702129,0
2022-04-15 10:00:00,40112.17,40399.0,40087.47,40268.24,1032.42238,1650020399999,41525882.13486150,26977,580.49276,23348789.5201762,0
2022-04-15 11:00:00,40268.23,40363.01,40100.0,40220.0,870.47033,1650023999999,35015092.54200730,25340,383.75435,15435285.9327718,0
2022-04-15 12:00:00,40220.0,40258.26,40106.54,40149.99,754.45673,1650027599999,30314583.77654460,24234,359.03326,14426386.033073,0
2022-04-15 13:00:00,40150.0,40234.81,40010.2,40039.87,1166.26078,1650031199999,46787767.03000100,35189,554.97911,22267726.5611457,0
2022-04-15 14:00:00,40039.87,40870.36,39900.0,40450.0,2711.56276,1650034799999,109507847.43151140,62883,1370.8249,55385577.5834734,0
2022-04-15 15:00:00,40450.0,40578.16,40354.54,40412.2,1614.52281,1650038399999,65332834.26882740,34920,877.31017,35496463.8756847,0
2022-04-15 16:00:00,40412.21,40449.23,40203.68,40383.09,1206.55006,1650041999999,48656195.18356730,31194,586.01542,23629346.2833372,0
2022-04-15 17:00:00,40383.1,40650.01,40356.71,40436.01,1323.42996,1650045599999,53586312.44608040,31282,600.25008,24303196.6601577,0
2022-04-15 18:00:00,40436.01,40472.25,40360.14,40388.11,598.67288,1650049199999,24195973.33102780,20076,259.15434,10473212.3671422,0
2022-04-15 19:00:00,40388.11,40395.5,40276.0,40313.35,581.56669,1650052799999,23454416.58170460,18741,270.23625,10898431.9136186,0
2022-04-15 20:00:00,40313.35,40403.26,40281.35,40396.69,412.66455,1650056399999,16642252.91509970,17248,214.47124,8649536.4864959,0
2022-04-15 21:00:00,40396.7,40465.0,40362.37,40426.0,387.30679,1650059999999,15652132.86517670,15732,221.03746,8932348.5265055,0
2022-04-15 22:00:00,40425.99,40504.67,40341.12,40467.48,558.3651,1650063599999,22580250.17762640,16196,235.94945,9541341.1817151,0
2022-04-15 23:00:00,40467.48,40602.0,40420.0,40551.9,500.36726,1650067199999,20275176.66797650,16889,234.22211,9490084.9619887,0
2022-04-16 00:00:00,40551.9,40573.68,40468.25,40560.0,548.17832,1650070799999,22214531.87129280,16409,243.52107,9868574.1823633,0
2022-04-16 01:00:00,40560.0,40709.35,40525.67,40579.99,656.88441,1650074399999,26672459.37748250,18055,369.06876,14986319.9843846,0
2022-04-16 02:00:00,40579.99,40595.02,40499.7,40522.34,502.06116,1650077999999,20354958.64497580,16389,240.11115,9733557.4624245,0
2022-04-16 03:00:00,40522.34,40522.34,40410.75,40434.12,563.82673,1650081599999,22812249.42702870,14072,242.33027,9803747.8875069,0
2022-04-16 04:00:00,40434.11,40563.46,40417.29,40539.47,518.75393,1650085199999,21005572.88454170,11164,316.1377,12802505.1316347,0
2022-04-16 05:00:00,40539.46,40539.47,40373.91,40456.82,531.50506,1650088799999,21502622.80363400,11366,202.7708,8201501.8902323,0
2022-04-16 06:00:00,40456.82,40456.82,40367.5,40419.52,402.69155,1650092399999,16273469.31070400,13983,183.82196,7427716.4965705,0
2022-04-16 07:00:00,40419.52,40450.0,40353.54,40393.77,467.82541,1650095999999,18900908.25861670,14704,200.45604,8098497.3055714,0
2022-04-16 08:00:00,40393.77,40447.71,40344.92,40369.99,443.87433,1650099599999,17927655.25339380,15536,219.24282,8855804.5940828,0
2022-04-16 09:00:00,40370.0,40414.58,40277.0,40328.79,825.48297,1650103199999,33301637.58752210,18369,379.25241,15299489.0869206,0
2022-04-16 10:00:00,40328.8,40484.7,40310.05,40413.91,712.24734,1650106799999,28774030.74910380,18412,427.23327,17260135.927096,0
2022-04-16 11:00:00,40413.91,40492.91,40390.55,40416.95,686.41342,1650110399999,27753625.64649150,16969,373.29341,15091580.7567375,0
2022-04-16 12:00:00,40416.94,40472.01,40341.83,40449.11,756.47976,1650113999999,30573900.41964260,17563,335.05845,13540932.1310117,0
2022-04-16 13:00:00,40449.1,40461.73,40377.0,40438.15,579.16652,1650117599999,23413577.17320640,16549,276.07581,11159943.5624373,0
2022-04-16 14:00:00,40438.16,40505.52,40400.0,40493.32,497.09589,1650121199999,20111682.53003110,17437,231.23985,9355811.0721511,0
2022-04-16 15:00:00,40493.31,40577.57,39991.55,40062.68,2329.14942,1650124799999,93691766.43642890,45356,1035.57653,41661946.6405772,0
2022-04-16 16:00:00,40062.67,40236.01,40005.78,40203.33,763.54151,1650128399999,30640280.35856580,21302,373.72141,14999025.7161051,0
2022-04-16 17:00:00,40203.33,40236.01,40096.4,40153.0,447.04961,1650131999999,17956103.27608680,15363,189.13914,7596605.7909759,0
2022-04-16 18:00:00,40152.99,40197.42,40106.98,40183.9,305.51699,1650135599999,12267297.66584350,13448,135.71443,5449228.8285296,0
2022-04-16 19:00:00,40183.91,40250.0,40170.0,40210.0,442.46418,1650139199999,17794248.18015830,12968,257.77724,10366534.8793972,0
2022-04-16 20:00:00,40210.01,40394.39,40185.45,40280.0,415.06685,1650142799999,16716186.84863100,14551,213.56782,8600213.8396419,0
2022-04-16 21:00:00,40280.0,40600.0,40280.0,40485.28,703.25763,1650146399999,28433496.03183230,20691,391.06229,15805777.4380344,0
2022-04-16 22:00:00,40485.28,40699.55,40392.5,40405.86,1271.72769,1650149999999,51588114.21383240,27397,615.78205,24978204.8449764,0
2022-04-16 23:00:00,40405.85,40499.0,40360.11,40378.71,435.1865,1650153599999,17595128.96506200,15393,190.42775,7698727.4302755,0
2022-04-17 00:00:00,40378.7,40413.14,40300.84,40374.13,505.34015,1650157199999,20398150.22162550,16370,252.30779,10183992.7492649,0
2022-04-17 01:00:00,40374.13,40423.0,40326.87,40387.43,240.24556,1650160799999,9700580.35605250,12711,119.35255,4818789.0224485,0
2022-04-17 02:00:00,40387.44,40387.44,40122.05,40166.93,693.66937,1650164399999,27914273.76978730,22199,273.69148,11015424.1854263,0
2022-04-17 03:00:00,40166.93,40295.0,40124.99,40230.86,434.99368,1650167999999,17498810.51826750,14412,258.87965,10414508.9254864,0
2022-04-17 04:00:00,40230.87,40340.0,40226.55,40282.58,291.55063,1650171599999,11747775.84293140,12265,152.97388,6163488.5180071,0
2022-04-17 05:00:00,40282.58,40430.0,40253.1,40364.48,325.65266,1650175199999,13132392.31563730,13388,181.43455,7317082.0982382,0
2022-04-17 06:00:00,40364.47,40391.71,40311.66,40323.16,358.55481,1650178799999,14466823.96588570,14763,172.09347,6943228.8640995,0
2022-04-17 07:00:00,40323.15,40359.74,40234.79,40285.15,337.17292,1650182399999,13586652.26299390,14433,156.82466,6319991.5715732,0
2022-04-17 08:00:00,40285.15,40424.01,40280.0,40390.16,573.226,1650185999999,23138567.51067870,16599,312.78692,12624734.5515654,0
2022-04-17 09:00:00,40390.15,40529.79,40390.15,40419.82,688.77151,1650189599999,27872037.55738590,18850,345.52166,13982328.5173819,0
2022-04-17 10:00:00,40419.82,40461.64,40377.77,40412.88,396.17757,1650193199999,16013504.51611400,19595,204.95241,8284285.7348891,0
2022-04-17 11:00:00,40412.89,40485.0,40363.6,40464.77,502.42203,1650196799999,20307309.69294710,20022,287.24583,11609994.8144156,0
2022-04-17 12:00:00,40464.77,40490.88,40366.98,40421.72,437.96495,1650200399999,17706449.77061960,17917,215.45308,8710712.3508621,0
2022-04-17 13:00:00,40421.72,40595.67,40250.02,40306.56,1647.94177,1650203999999,66696170.93310530,36176,774.5659,31349197.4983434,0
2022-04-17 14:00:00,40306.53,40421.15,40200.0,40359.19,804.50541,1650207599999,32444930.80842050,24490,373.01887,15043343.2605238,0
2022-04-17 15:00:00,40359.19,40485.82,40321.92,40445.3,645.51978,1650211199999,26085939.46090120,22588,340.49849,13758504.2263619,0
2022-04-17 16:00:00,40445.3,40476.07,40125.89,40200.01,996.43042,1650214799999,40193477.13710280,26522,385.94425,15570599.5136812,0
2022-04-17 17:00:00,40200.0,40276.0,40050.0,40101.72,926.98236,1650218399999,37233708.82472160,26569,414.82686,16662242.5688365,0
2022-04-17 18:00:00,40101.72,40160.0,39833.31,40119.99,1660.56701,1650221999999,66412060.43068110,46953,806.59466,32257171.1522743,0
2022-04-17 19:00:00,40119.99,40450.0,40087.19,40370.46,1028.90747,1650225599999,41433691.68795300,33126,578.3806,23292716.3468389,0
2022-04-17 20:00:00,40370.46,40459.52,40232.62,40263.19,734.27847,1650229199999,29642411.25157200,27413,411.08663,16594928.405533,0
2022-04-17 21:00:00,40263.19,40285.56,40127.0,40208.14,587.11214,1650232799999,23603521.72711340,24109,289.91217,11654979.6705956,0
2022-04-17 22:00:00,40208.15,40340.22,39932.66,40000.0,1788.05433,1650236399999,71795026.18431020,39068,834.95547,33530599.6801539,0
2022-04-17 23:00:00,39999.99,40002.97,39546.17,39678.12,3382.45159,1650239999999,134389982.23689100,69703,1435.6135,57022027.2397119,0
2022-04-18 00:00:00,39678.11,39784.98,39580.05,39732.92,1597.81786,1650243599999,63422640.31112480,40905,792.42358,31457109.1206423,0
2022-04-18 01:00:00,39732.92,39828.62,39667.63,39752.13,936.15216,1650247199999,37203328.74065260,26182,510.06414,20269353.7364479,0
2022-04-18 02:00:00,39752.13,39838.45,39721.24,39796.91,836.6054,1650250799999,33282627.72869840,28526,447.19399,17789668.3746433,0
2022-04-18 03:00:00,39796.91,39896.98,39743.64,39813.17,694.52326,1650254399999,27653466.79230210,26127,302.19504,12032941.7542177,0
2022-04-18 04:00:00,39813.17,39847.24,38673.18,38819.06,5910.36415,1650257999999,231026973.49539330,124542,2412.11392,94223738.4824444,0
2022-04-18 05:00:00,38819.07,38986.2,38536.51,38922.21,2664.91735,1650261599999,103389374.71971550,51394,1372.30652,53240303.6638706,0
2022-04-18 06:00:00,38922.21,39070.05,38883.88,38980.39,1252.17316,1650265199999,48802257.01389930,32071,654.04389,25488912.9750661,0
2022-04-18 07:00:00,38980.4,39068.96,38791.73,38919.85,1801.61014,1650268799999,70155470.68164990,39707,835.41203,32531864.2172529,0
2022-04-18 08:00:00,38919.85,39064.97,38851.57,38874.87,1140.00086,1650272399999,44429702.03943740,30099,542.65775,21150399.9577258,0
2022-04-18 09:00:00,38874.87,38990.89,38799.0,38976.39,1362.37489,1650275999999,53009746.94740820,30739,708.72287,27570760.0086753,0
2022-04-18 10:00:00,38976.39,39138.49,38920.62,38923.98,1290.77413,1650279599999,50349714.52949590,33477,620.53532,24205310.0990957,0
2022-04-18 11:00:00,38923.98,39107.99,38923.98,38998.54,1136.99587,1650283199999,44365725.19625010,28573,554.18386,21622275.8313046,0
2022-04-18 12:00:00,38998.54,39529.77,38998.54,39400.02,2598.94732,1650286799999,102056400.01590440,53880,1366.36463,53645754.2340353,0
2022-04-18 13:00:00,39400.01,39620.8,39233.13,39326.13,3524.72302,1650290399999,138908467.20874030,60287,1730.84982,68219080.3974164,0
2022-04-18 14:00:00,39326.13,39569.92,39302.15,39340.0,2647.31019,1650293999999,104360120.81253000,50049,1296.81803,51119362.5329036,0
2022-04-18 15:00:00,39340.0,39370.0,39122.78,39254.5,1857.04882,1650297599999,72871477.17413330,43471,874.6073,34316569.0202621,0
2022-04-18 16:00:00,39254.5,39622.15,39000.0,39464.46,2649.34546,1650301199999,104170876.63658410,56072,1364.22974,53645763.1855522,0
2022-04-18 17:00:00,39464.46,40370.8,39463.21,40211.03,6018.08022,1650304799999,240760095.03928820,98482,3168.68073,126747056.4933286,0
2022-04-18 18:00:00,40211.03,41116.73,40211.03,40646.01,6382.58595,1650308399999,259818428.20403640,109776,3466.10662,141112881.482595,0
2022-04-18 19:00:00,40646.01,40747.02,40421.67,40680.68,2392.74189,1650311999999,97066254.35718510,57617,1250.45983,50723001.1484271,0
2022-04-18 20:00:00,40680.68,40909.08,40632.51,40664.26,1637.34137,1650315599999,66726859.03579310,37407,841.65116,34297398.9179473,0
2022-04-18 21:00:00,40664.25,41099.0,40664.25,40801.3,1731.3162,1650319199999,70753136.56103420,44229,905.04357,36988500.0151342,0
2022-04-18 22:00:00,40801.29,40949.93,40710.0,40923.74,976.57394,1650322799999,39865109.31211930,27877,537.34841,21936584.0300491,0
2022-04-18 23:00:00,40923.75,40972.77,40721.25,40801.13,1203.17214,1650326399999,49126723.35975770,26252,543.181,22178417.02678,0
2022-04-19 00:00:00,40801.13,41263.43,40792.45,40880.79,2760.44917,1650329999999,113143565.12946770,55398,1475.67985,60480335.7351043,0
2022-04-19 01:00:00,40880.79,40935.96,40699.09,40750.05,829.52749,1650333599999,33868053.44556480,30647,358.7524,14646688.2767572,0
2022-04-19 02:00:00,40750.05,40764.92,40601.0,40611.0,943.03519,1650337199999,38378148.76951200,30588,413.57361,16830161.6368872,0
2022-04-19 03:00:00,40611.01,40790.85,40609.3,40693.79,1045.17887,1650340799999,42550548.78274440,28864,492.53782,20050522.1356869,0
2022-04-19 04:00:00,40693.79,40883.99,40658.15,40864.27,894.52211,1650344399999,36466904.33440060,25181,488.87359,19928426.3432084,0
2022-04-19 05:00:00,40864.27,40877.5,40649.15,40660.96,644.4931,1650347999999,26257514.75618500,20829,230.63491,9396280.288378,0
2022-04-19 06:00:00,40660.96,40805.69,40660.96,40711.6,696.79506,1650351599999,28389095.29397740,21471,371.24704,15126265.0663085,0
2022-04-19 07:00:00,40711.61,40750.0,40571.0,40683.14,1022.86614,1650355199999,41605216.12355500,27019,453.25614,18435195.7873632,0
2022-04-19 08:00:00,40683.13,40854.82,40666.9,40725.91,939.91756,1650358799999,38320343.20967570,29332,485.08266,19775749.1891576,0
2022-04-19 09:00:00,40725.91,40768.42,40580.0,40665.4,1032.06058,1650362399999,41970784.40230580,31144,522.23935,21238092.3336099,0
2022-04-19 10:00:00,40665.4,40815.87,40636.74,40795.62,1102.04205,1650365999999,44891077.72337470,30441,622.67134,25364458.1667647,0
2022-04-19 11:00:00,40795.61,41026.89,40665.05,40687.3,1361.26984,1650369599999,55581901.26049910,36668,678.94645,27728569.3606381,0
2022-04-19 12:00:00,40687.3,41104.0,40662.26,40975.11,1843.39091,1650373199999,75431200.60724300,44843,971.67795,39758746.7190728,0
2022-04-19 13:00:00,40975.12,41472.34,40841.65,41451.52,4784.33766,1650376799999,196918700.22352930,75794,2608.02001,107349191.1938974,0
2022-04-19 14:00:00,41451.52,41687.14,41380.5,41565.91,3945.51147,1650380399999,163948864.87513150,78545,1947.81883,80935326.3877738,0
2022-04-19 15:00:00,41565.92,41760.0,41371.81,41445.87,2627.42342,1650383999999,109162789.09104750,66121,1372.18215,57013687.2347871,0
2022-04-19 16:00:00,41445.88,41546.63,41236.55,41342.26,2102.87183,1650387599999,87081139.70645990,60504,913.99854,37842497.519278,0
2022-04-19 17:00:00,41342.25,41370.01,41167.92,41345.63,1420.25709,1650391199999,58643481.03444830,48059,574.38843,23715651.7164076,0
2022-04-19 18:00:00,41345.63,41503.76,41312.31,41400.55,1132.24277,1650394799999,46871750.30299230,42422,534.99652,22148660.8010708,0
2022-04-19 19:00:00,41400.56,41547.65,41362.02,41417.24,1340.95499,1650398399999,55583033.22380990,44297,670.03521,27772801.7446874,0
2022-04-19 20:00:00,41417.23,41417.25,41212.94,41293.15,1157.40014,1650401999999,47792412.76460970,37642,564.91742,23325884.9165476,0
2022-04-19 21:00:00,41293.15,41391.24,41260.0,41313.07,609.70504,1650405599999,25186185.68740120,22308,328.7677,13580384.0315327,0
2022-04-19 22:00:00,41313.08,41460.52,41265.86,41395.39,702.11,1650409199999,29050913.83678780,23815,330.01113,13654393.6260489,0
2022-04-19 23:00:00,41395.38,41539.9,41395.38,41493.18,850.49595,1650412799999,35269640.77746520,22594,396.50601,16441271.6787109,0
2022-04-20 00:00:00,41493.19,41541.23,41250.26,41295.37,1226.31947,1650416399999,50763275.81698850,35252,508.56187,21051672.9047912,0
2022-04-20 01:00:00,41295.37,41385.72,41229.96,41351.39,647.12059,1650419999999,26738051.56274260,22881,328.1853,13559794.3306926,0
2022-04-20 02:00:00,41351.39,41399.0,41311.69,41372.13,875.53208,1650423599999,36205194.66371640,32053,397.49984,16436837.3761364,0
2022-04-20 03:00:00,41372.13,41394.75,41296.01,41386.14,892.34588,1650427199999,36912959.30957250,32646,396.18127,16388424.9067384,0
2022-04-20 04:00:00,41386.14,41396.67,41261.58,41337.09,892.73771,1650430799999,36893897.08840280,28476,414.23446,17119924.4721121,0
2022-04-20 05:00:00,41337.09,41446.28,41290.0,41443.99,1146.59102,1650434399999,47444123.53948830,33386,615.41269,25465188.6522393,0
2022-04-20 06:00:00,41443.99,41472.34,41383.02,41472.34,909.11247,1650437999999,37656255.50257870,28163,447.96068,18555224.9908709,0
2022-04-20 07:00:00,41472.33,41631.47,41291.88,41340.05,1793.86028,1650441599999,74301337.97240370,39735,804.72424,33341377.9883958,0
2022-04-20 08:00:00,41340.04,41520.0,41302.02,41477.51,1178.59868,1650445199999,48805347.84478930,34092,639.64134,26489004.509772,0
2022-04-20 09:00:00,41477.52,41720.0,41452.54,41540.01,1401.51165,1650448799999,58239794.43227500,41483,662.18124,27520453.5738596,0
